Vitals:
Now:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

                Now,"61900880","25","0","","","526","1132","1","0","","","","","","","6605712","848924","820372","28552","0","0","96","","","23","","","32","","","14400","13927","2048","1870","23808","10304","","10","1","","","","","2903","","",

Last 6 minutes:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-04 13:49:19,"61869536","26","0","0","0","527","1202","25","0","86","6","4","0","0","0","6606740","845936","817380","28556","0","0","96","87","6","22","129","0","62","262144","92373","14400","13850","2048","1856","23808","10304","111489","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:20,"61868536","26","0","0","0","527","1192","14","0","79","5","15","0","0","0","6606740","845936","817380","28556","0","0","96","79","5","22","129","0","53","262144","61679","14400","13850","2048","1856","23808","10304","201173","27","17","0","53356","49","44","2875","0","0",
2022-03-04 13:49:21,"61868028","26","0","0","0","527","1202","23","0","60","4","33","0","0","0","6606740","845936","817380","28556","0","0","96","62","4","22","129","0","62","262144","29926","14400","13850","2048","1856","23808","10304","134446","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:22,"61868536","26","0","0","0","527","1202","24","0","87","6","5","0","0","0","6606740","845936","817380","28556","0","0","96","88","6","22","129","0","62","262144","33500","14400","13850","2048","1856","23808","10304","248728","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:23,"61868536","26","0","0","0","527","1203","24","0","87","6","6","0","0","0","6606740","845936","817380","28556","0","0","96","87","6","22","129","0","62","262144","152695","14400","13850","2048","1856","23808","10304","137404","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:24,"61868508","26","0","0","0","527","1202","24","0","86","5","6","0","0","0","6606740","845936","817380","28556","0","0","96","87","5","22","129","0","61","262144","47755","14400","13850","2048","1856","23808","10304","90662","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:49:25,"61868056","26","0","0","0","527","1203","20","0","57","3","38","0","0","0","6606740","845936","817380","28556","0","0","96","58","3","22","129","0","62","262144","153910","14400","13850","2048","1856","23808","10304","175683","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:26,"61873292","27","0","0","0","527","1210","24","0","85","6","6","0","0","0","6606740","846200","817644","28556","0","0","96","87","6","22","129","0","62","262144","101785","14400","13850","2048","1856","23808","10304","301484","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:27,"61873192","27","0","0","0","527","1210","25","0","86","5","5","0","0","0","6606740","846200","817644","28556","0","0","96","88","5","22","129","0","62","262144","60576","14400","13850","2048","1856","23808","10304","186080","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:28,"61873072","27","0","0","0","527","1212","23","0","87","5","4","0","0","0","6606740","846200","817644","28556","0","0","96","88","6","22","129","0","62","262144","46006","14400","13850","2048","1856","23808","10304","132449","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:29,"61873336","27","0","0","0","527","1208","21","0","84","6","8","0","0","0","6606740","846200","817644","28556","0","0","96","85","6","22","129","0","58","262144","64704","14400","13850","2048","1856","23808","10304","89350","32","22","0","58496","49","44","2875","0","0",
2022-03-04 13:49:30,"61873376","27","0","0","0","527","1212","24","0","66","4","27","0","0","0","6606740","846200","817644","28556","0","0","96","68","5","22","130","0","62","262144","51298","14400","13850","2048","1856","23808","10304","183768","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:31,"61873404","27","0","0","0","527","1212","25","0","86","5","5","0","0","0","6606740","846200","817644","28556","0","0","96","88","5","22","129","0","62","262144","89311","14400","13850","2048","1856","23808","10304","307238","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:32,"61873404","27","0","0","0","527","1212","24","0","88","4","5","0","0","0","6606740","846200","817644","28556","0","0","96","89","5","22","129","0","62","262144","156154","14400","13850","2048","1856","23808","10304","196910","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:33,"61881084","26","0","0","0","526","1197","23","0","85","5","7","0","0","0","6606740","846200","817644","28556","0","0","96","87","5","22","129","0","61","262144","110075","14400","13850","2048","1856","23808","10304","132873","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:49:34,"61881708","26","0","0","0","526","1198","23","0","55","4","39","0","0","0","6606740","846200","817644","28556","0","0","96","56","4","22","129","0","62","262144","31030","14400","13850","2048","1856","23808","10304","69056","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:35,"61881964","26","0","0","0","526","1197","23","0","86","7","4","0","0","0","6606740","846200","817644","28556","0","0","96","87","7","22","129","0","62","262144","143285","14400","13850","2048","1856","23808","10304","191616","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:36,"61881964","26","0","0","0","526","1197","25","0","84","6","6","0","0","0","6606740","846200","817644","28556","0","0","96","86","6","22","129","0","62","262144","66707","14400","13850","2048","1856","23808","10304","211842","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:37,"61881964","26","0","0","0","526","1197","23","0","88","5","4","0","0","0","6606740","846200","817644","28556","0","0","96","89","5","22","129","0","62","262144","31530","14400","13850","2048","1856","23808","10304","205164","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:38,"61881964","26","0","0","0","526","1194","19","0","84","6","6","0","0","0","6606740","846200","817644","28556","0","0","96","86","6","22","129","0","59","262144","148757","14400","13850","2048","1856","23808","10304","155904","33","23","0","59524","49","44","2875","0","0",
2022-03-04 13:49:39,"61881732","26","0","0","0","526","1197","21","0","65","4","30","0","0","0","6606740","846200","817644","28556","0","0","96","65","4","22","129","0","62","262144","82858","14400","13850","2048","1856","23808","10304","96162","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:40,"61881732","26","0","0","0","526","1197","23","0","87","6","5","0","0","0","6606740","846200","817644","28556","0","0","96","88","6","22","129","0","62","262144","50169","14400","13850","2048","1856","23808","10304","219668","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:41,"61881732","26","0","0","0","526","1197","25","0","86","6","6","0","0","0","6606740","846200","817644","28556","0","0","96","87","6","22","129","0","62","262144","18913","14400","13850","2048","1856","23808","10304","114902","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:42,"61881732","26","0","0","0","526","1197","26","0","88","5","5","0","0","0","6606740","846200","817644","28556","0","0","96","89","5","22","129","0","62","262144","19819","14400","13850","2048","1856","23808","10304","231978","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:43,"61881744","26","0","0","0","526","1181","9","0","68","5","24","0","0","0","6606740","846200","817644","28556","0","0","96","70","5","22","129","0","46","262144","30741","14400","13850","2048","1856","23808","10304","154131","20","10","0","46160","49","44","2875","0","0",
2022-03-04 13:49:44,"61881492","26","0","0","0","526","1197","25","0","78","5","14","0","0","0","6606740","846200","817644","28556","0","0","96","80","5","22","129","0","62","262144","102522","14400","13850","2048","1856","23808","10304","261838","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:45,"61880988","26","0","0","0","526","1197","23","0","85","6","5","0","0","0","6606740","847252","818696","28556","0","0","96","88","6","22","129","0","62","262144","160818","14400","13850","2048","1856","23808","10304","142952","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:46,"61880988","26","0","0","0","526","1197","26","0","87","5","6","0","0","0","6606740","847252","818696","28556","0","0","96","88","5","22","129","0","62","262144","139941","14400","13850","2048","1856","23808","10304","139409","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:47,"61901184","25","0","0","0","525","1161","21","0","88","5","6","0","0","0","6606740","847516","818960","28556","0","0","96","87","5","22","128","0","58","262144","153536","14400","13850","2048","1856","23808","10304","182765","32","22","0","58496","49","44","2875","0","0",
2022-03-04 13:49:48,"61901500","25","0","0","0","525","1165","22","0","51","3","44","0","0","0","6606740","847756","819200","28556","0","0","96","52","3","22","128","0","62","262144","67480","14400","13850","2048","1856","23808","10304","114641","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:49,"61900392","25","0","0","0","525","1165","23","0","85","7","4","0","0","0","6606740","847756","819200","28556","0","0","96","87","7","22","128","0","62","262144","133304","14400","13850","2048","1856","23808","10304","235104","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:50,"61900492","25","0","0","0","525","1164","24","0","86","5","5","0","0","0","6606740","847756","819200","28556","0","0","96","88","5","22","128","0","62","262144","115406","14400","13850","2048","1856","23808","10304","136215","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:51,"61900492","25","0","0","0","525","1164","24","0","87","5","6","0","0","0","6606740","847756","819200","28556","0","0","96","88","5","22","128","0","62","262144","18670","14400","13850","2048","1856","23808","10304","94400","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:52,"61900492","25","0","0","0","525","1147","11","0","76","5","17","0","0","0","6606740","847756","819200","28556","0","0","96","76","5","22","128","0","47","262144","48056","14400","13850","2048","1856","23808","10304","115392","21","11","0","47188","49","44","2875","0","0",
2022-03-04 13:49:53,"61901248","25","0","0","0","525","1164","23","0","78","5","14","0","0","0","6606740","847756","819200","28556","0","0","96","80","5","22","128","0","62","262144","55400","14400","13850","2048","1856","23808","10304","166716","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:54,"61901248","25","0","0","0","525","1164","24","0","86","5","5","0","0","0","6606740","847756","819200","28556","0","0","96","88","5","22","128","0","62","262144","61687","14400","13850","2048","1856","23808","10304","286082","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:55,"61901000","25","0","0","0","525","1164","25","0","85","5","7","0","0","0","6606740","847756","819200","28556","0","0","96","87","5","22","128","0","62","262144","102780","14400","13850","2048","1856","23808","10304","170896","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:56,"61898736","25","0","0","0","525","1160","21","0","84","5","8","0","0","0","6606740","847756","819200","28556","0","0","96","86","5","22","128","0","60","262144","40512","14400","13850","2048","1856","23808","10304","114789","34","24","0","60552","49","44","2875","0","0",
2022-03-04 13:49:57,"61898756","25","0","0","0","525","1164","23","0","54","4","41","0","0","0","6606740","847756","819200","28556","0","0","96","55","4","22","128","0","62","262144","89646","14400","13850","2048","1856","23808","10304","196643","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:58,"61899564","25","0","0","0","525","1164","24","0","86","5","6","0","0","0","6606740","847756","819200","28556","0","0","96","87","5","22","128","0","62","262144","19328","14400","13850","2048","1856","23808","10304","152681","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:59,"61900520","25","0","0","0","525","1166","25","0","87","5","4","0","0","0","6606740","848020","819464","28556","0","0","96","89","6","22","128","0","62","262144","78418","14400","13850","2048","1856","23808","10304","209515","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:00,"61900524","25","0","0","0","525","1165","24","0","86","5","6","0","0","0","6606740","848020","819464","28556","0","0","96","88","5","22","128","0","62","262144","18912","14400","13850","2048","1856","23808","10304","162190","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:01,"61900524","25","0","0","0","525","1147","7","0","73","5","20","0","0","0","6606740","848020","819464","28556","0","0","96","73","5","22","128","0","44","262144","49482","14400","13850","2048","1856","23808","10304","106572","18","8","0","44104","49","44","2875","0","0",
2022-03-04 13:50:02,"61900276","25","0","0","0","525","1166","24","0","64","4","30","0","0","0","6606740","848020","819464","28556","0","0","96","65","4","22","128","0","62","262144","108163","14400","13850","2048","1856","23808","10304","196457","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:03,"61900276","25","0","0","0","525","1166","26","0","88","5","5","0","0","0","6606740","848020","819464","28556","0","0","96","88","5","22","128","0","62","262144","133967","14400","13850","2048","1856","23808","10304","155984","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:05,"61900276","25","0","0","0","525","1166","22","0","43","3","2","0","0","0","6606740","848020","819464","28556","0","0","96","44","3","22","128","0","62","262144","59729","14400","13850","2048","1856","23808","10304","233461","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:06,"61900280","25","0","0","0","525","1164","21","0","85","5","8","0","0","0","6606740","848020","819464","28556","0","0","96","86","5","22","128","0","60","262144","161064","14400","13850","2048","1856","23808","10304","164555","34","24","0","60552","49","44","2875","0","0",
2022-03-04 13:50:07,"61900784","25","0","0","0","525","1166","23","0","53","3","43","0","0","0","6606740","848020","819464","28556","0","0","96","53","3","22","128","0","62","262144","105524","14400","13850","2048","1856","23808","10304","89123","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:08,"61900544","25","0","0","0","525","1166","24","0","86","6","5","0","0","0","6606740","848020","819464","28556","0","0","96","88","6","22","128","0","62","262144","79643","14400","13850","2048","1856","23808","10304","213880","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:09,"61900544","25","0","0","0","525","1166","23","0","89","4","5","0","0","0","6606740","848020","819464","28556","0","0","96","90","4","22","128","0","62","262144","103624","14400","13850","2048","1856","23808","10304","98260","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:10,"61900544","25","0","0","0","525","1166","25","0","87","5","5","0","0","0","6606740","848020","819464","28556","0","0","96","89","5","22","128","0","62","262144","48191","14400","13850","2048","1856","23808","10304","214292","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:11,"61900544","25","0","0","0","526","1155","13","0","75","5","18","0","0","0","6606740","848020","819464","28556","0","0","96","75","5","22","128","0","50","262144","22101","14400","13850","2048","1856","23808","10304","154880","24","14","0","50272","49","44","2875","0","0",
2022-03-04 13:50:12,"61900296","25","0","0","0","526","1167","23","0","69","5","24","0","0","0","6606740","848548","819992","28556","0","0","96","70","5","22","128","0","62","262144","43627","14400","13850","2048","1856","23808","10304","254538","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:13,"61900296","25","0","0","0","526","1167","25","0","86","5","6","0","0","0","6606740","848548","819992","28556","0","0","96","88","5","22","128","0","62","262144","129777","14400","13850","2048","1856","23808","10304","144912","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:14,"61900296","25","0","0","0","526","1167","23","0","85","5","7","0","0","0","6606740","848548","819992","28556","0","0","96","87","5","22","128","0","62","262144","126220","14400","13850","2048","1856","23808","10304","88484","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:15,"61900296","25","0","0","0","526","1167","26","0","87","5","5","0","0","0","6606740","848548","819992","28556","0","0","96","88","5","22","128","0","62","262144","141004","14400","13850","2048","1856","23808","10304","215347","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:16,"61900312","25","0","0","0","526","1167","25","0","61","4","33","0","0","0","6606740","848548","819992","28556","0","0","96","62","4","22","129","0","62","262144","81980","14400","13850","2048","1856","23808","10304","142262","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:17,"61899812","25","0","0","0","526","1167","25","0","86","6","5","0","0","0","6606740","848548","819992","28556","0","0","96","87","6","22","128","0","62","262144","105641","14400","13850","2048","1856","23808","10304","260197","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:18,"61899812","25","0","0","0","526","1167","23","0","85","5","6","0","0","0","6606740","848548","819992","28556","0","0","96","87","5","22","128","0","62","262144","156596","14400","13850","2048","1856","23808","10304","144506","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:19,"61900608","25","0","0","0","526","1167","23","0","86","5","7","0","0","0","6606740","848548","819992","28556","0","0","96","87","5","22","128","0","62","262144","98093","14400","13850","2048","1856","23808","10304","94878","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:20,"61900816","25","0","0","0","526","1160","16","0","81","4","12","0","0","0","6606740","848548","819992","28556","0","0","96","82","4","22","128","0","55","262144","44265","14400","13850","2048","1856","23808","10304","194168","29","19","0","55412","49","44","2875","0","0",
2022-03-04 13:50:21,"61901084","25","0","0","0","526","1166","23","0","67","5","26","0","0","0","6606740","848548","819992","28556","0","0","96","69","5","22","128","0","62","262144","58217","14400","13850","2048","1856","23808","10304","154327","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:22,"61901084","25","0","0","0","526","1166","22","0","89","5","5","0","0","0","6606740","848548","819992","28556","0","0","96","89","5","22","128","0","62","262144","25801","14400","13850","2048","1856","23808","10304","279638","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:23,"61901084","25","0","0","0","526","1166","23","0","87","5","5","0","0","0","6606740","848548","819992","28556","0","0","96","88","5","22","128","0","62","262144","145784","14400","13850","2048","1856","23808","10304","171560","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:24,"61901084","25","0","0","0","526","1166","22","0","86","5","7","0","0","0","6606740","848548","819992","28556","0","0","96","86","5","22","128","0","62","262144","64249","14400","13850","2048","1856","23808","10304","103457","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:25,"61900580","25","0","0","0","526","1166","24","0","59","4","35","0","0","0","6606740","848548","819992","28556","0","0","96","61","4","22","128","0","62","262144","135048","14400","13850","2048","1856","23808","10304","191873","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:26,"61900588","25","0","0","0","526","1166","26","0","86","5","5","0","0","0","6606740","848548","819992","28556","0","0","96","87","5","22","128","0","62","262144","88197","14400","13850","2048","1856","23808","10304","279114","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:27,"61900588","25","0","0","0","526","1166","25","0","84","6","7","0","0","0","6606740","848548","819992","28556","0","0","96","86","6","22","128","0","62","262144","19739","14400","13850","2048","1856","23808","10304","200054","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:28,"61900588","25","0","0","0","526","1166","24","0","87","5","6","0","0","0","6606740","848548","819992","28556","0","0","96","87","5","22","128","0","62","262144","159771","14400","13850","2048","1856","23808","10304","137566","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:29,"61900588","25","0","0","0","526","1155","14","0","79","4","14","0","0","0","6606740","848548","819992","28556","0","0","96","81","4","22","128","0","52","262144","150529","14400","13850","2048","1856","23808","10304","96217","26","16","0","52328","49","44","2875","0","0",
2022-03-04 13:50:30,"61900588","25","0","0","0","526","1165","24","0","66","5","27","0","0","0","6606740","848548","819992","28556","0","0","96","67","5","22","128","0","62","262144","109676","14400","13850","2048","1856","23808","10304","194684","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:31,"61900588","25","0","0","0","526","1165","24","0","85","6","7","0","0","0","6606740","848548","819992","28556","0","0","96","86","6","22","128","0","62","262144","69492","14400","13850","2048","1856","23808","10304","221905","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:32,"61900588","25","0","0","0","526","1163","24","0","86","5","5","0","0","0","6606740","848548","819992","28556","0","0","96","88","5","22","128","0","62","262144","151933","14400","13850","2048","1856","23808","10304","204409","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:33,"61900840","25","0","0","0","526","1162","24","0","85","6","6","0","0","0","6606740","848548","819992","28556","0","0","96","87","6","22","128","0","61","262144","70910","14400","13850","2048","1856","23808","10304","150194","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:50:34,"61900856","25","0","0","0","526","1142","3","0","54","3","41","0","0","0","6606740","848548","819992","28556","0","0","96","54","3","22","128","0","41","262144","55887","14400","13850","2048","1856","23808","10304","80943","15","5","0","41020","49","44","2875","0","0",
2022-03-04 13:50:35,"61900612","25","0","0","0","526","1162","24","0","81","6","8","0","0","0","6606740","848548","819992","28556","0","0","96","84","6","22","128","0","62","262144","21275","14400","13850","2048","1856","23808","10304","197359","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:36,"61900612","25","0","0","0","526","1162","24","0","88","6","4","0","0","0","6606740","848548","819992","28556","0","0","96","88","6","22","128","0","62","262144","46203","14400","13850","2048","1856","23808","10304","129114","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:37,"61900360","25","0","0","0","526","1162","23","0","85","5","6","0","0","0","6606740","848548","819992","28556","0","0","96","87","5","22","128","0","62","262144","136441","14400","13850","2048","1856","23808","10304","218164","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:38,"61900612","25","0","0","0","526","1156","3","0","83","7","8","0","0","0","6606740","848548","819992","28556","0","0","96","84","7","22","128","0","56","262144","90111","14400","13850","2048","1856","23808","10304","169926","30","20","0","56440","49","44","2875","0","0",
2022-03-04 13:50:39,"61901020","25","0","0","0","526","1162","25","0","49","3","46","0","0","0","6606740","848548","819992","28556","0","0","96","50","3","22","129","0","62","262144","59458","14400","13850","2048","1856","23808","10304","102217","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:50:40,"61900876","25","0","0","0","526","1162","23","0","87","6","4","0","0","0","6606740","848548","819992","28556","0","0","96","88","6","22","128","0","62","262144","65708","14400","13850","2048","1856","23808","10304","225171","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:41,"61900876","25","0","0","0","526","1162","25","0","86","6","5","0","0","0","6606740","848548","819992","28556","0","0","96","87","6","22","128","0","62","262144","124608","14400","13850","2048","1856","23808","10304","113540","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:42,"61900876","25","0","0","0","526","1162","23","0","86","6","6","0","0","0","6606740","848812","820256","28556","0","0","96","86","6","22","128","0","62","262144","87311","14400","13850","2048","1856","23808","10304","232326","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:50:43,"61900876","25","0","0","0","526","1159","18","0","82","6","8","0","0","0","6606740","848812","820256","28556","0","0","96","84","6","22","128","0","59","262144","102115","14400","13850","2048","1856","23808","10304","177909","33","23","0","59524","49","44","2875","0","0",

Last 2 hours:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-04 13:32:38,"62106272","25","0","","","533","1171","25","0","","","","","","","6606740","655532","626976","28556","0","0","96","","","22","","","62","262144","151676","14336","13799","2048","1860","23808","9920","194115","36","26","","62608","57","52","2883","","",
2022-03-04 13:33:39,"62007208","25","0","0","0","533","1175","22","0","80","4","13","0","0","0","6606740","760336","731780","28556","0","0","96","81","4","22","7795","5","62","262144","118960","14336","13833","2048","1860","23808","10112","93844","36","26","370","62608","57","52","2883","0","0",
2022-03-04 13:34:40,"61945492","26","0","0","0","531","1201","24","0","80","4","12","0","0","0","6606740","792596","764040","28556","0","0","96","81","4","22","7782","5","62","262144","84366","14336","13838","2048","1860","23808","10112","260384","36","26","338","62608","57","52","2883","0","0",
2022-03-04 13:35:40,"61952044","25","0","0","0","527","1163","24","0","82","4","12","0","0","0","6606740","805816","777260","28556","0","0","96","83","4","22","7725","5","62","262144","55632","14336","13838","2048","1860","23808","10112","92943","36","26","338","62608","57","52","2883","0","0",
2022-03-04 13:36:41,"61948436","25","0","0","0","527","1148","13","0","79","5","12","0","0","0","6606740","808908","780352","28556","0","0","96","81","5","22","7721","5","49","262144","115511","14336","13824","2048","1856","23808","10112","196675","23","13","338","49244","49","44","2875","0","8",
2022-03-04 13:37:41,"61943124","25","0","0","0","527","1161","25","0","80","5","13","0","0","0","6606740","809988","781432","28556","0","0","96","81","5","22","7717","5","62","262144","57846","14336","13824","2048","1856","23808","10112","148818","36","26","364","62608","49","44","2875","0","0",
2022-03-04 13:38:42,"61935836","25","0","0","0","527","1163","21","0","79","5","12","0","0","0","6606740","814488","785932","28556","0","0","96","80","5","22","7722","5","62","262144","141379","14336","13825","2048","1856","23808","10112","224759","36","26","338","62608","49","44","2875","0","0",
2022-03-04 13:39:42,"61914876","26","0","0","0","527","1195","24","0","80","5","12","0","0","0","6606740","815840","787284","28556","0","0","96","82","5","22","7736","5","62","262144","155103","14336","13828","2048","1856","23808","10176","181019","36","26","338","62608","49","44","2875","0","0",
2022-03-04 13:40:43,"61933084","25","0","0","0","526","1163","24","0","78","5","13","0","0","0","6606740","820088","791532","28556","0","0","96","79","5","22","7717","5","62","262144","94275","14336","13829","2048","1856","23808","10176","135128","36","26","364","62608","49","44","2875","0","0",
2022-03-04 13:41:44,"61945868","25","0","0","0","526","1160","23","0","78","5","13","0","0","0","6606740","809376","780820","28556","0","0","96","79","5","22","7713","5","62","262144","107540","14336","13838","2048","1856","23808","10240","126259","36","26","339","62608","49","44","2875","0","0",
2022-03-04 13:42:44,"61940460","25","0","0","0","526","1160","23","0","80","5","13","0","0","0","6606740","813676","785120","28556","0","0","96","81","5","22","7710","5","62","262144","96425","14336","13838","2048","1856","23808","10240","228432","36","26","339","62608","49","44","2875","0","0",
2022-03-04 13:43:45,"61932796","25","0","0","0","526","1161","25","0","79","5","12","0","0","0","6606740","817468","788912","28556","0","0","96","80","5","22","7711","5","62","262144","79025","14336","13838","2048","1856","23808","10240","114707","36","26","338","62608","49","44","2875","0","0",
2022-03-04 13:44:45,"61912368","26","0","0","0","527","1187","23","0","80","5","12","0","0","0","6606740","818460","789904","28556","0","0","96","81","5","22","7724","5","62","262144","134506","14400","13845","2048","1856","23808","10240","151354","36","26","338","62608","49","44","2875","0","0",
2022-03-04 13:45:46,"61930172","25","0","0","0","526","1161","23","0","79","5","12","0","0","0","6606740","821148","792592","28556","0","0","96","80","5","22","7707","5","62","262144","33848","14400","13845","2048","1856","23808","10240","92872","36","26","364","62608","49","44","2875","0","0",
2022-03-04 13:46:47,"61921004","25","0","0","0","526","1161","24","0","79","5","12","0","0","0","6606740","835096","806540","28556","0","0","96","80","5","22","7709","5","62","262144","11391","14400","13846","2048","1856","23808","10304","210461","36","26","339","62608","49","44","2875","0","0",
2022-03-04 13:47:47,"61915124","25","0","0","0","526","1164","23","0","80","5","13","0","0","0","6606740","840136","811580","28556","0","0","96","81","5","22","7711","5","62","262144","154135","14400","13846","2048","1856","23808","10304","108723","36","26","338","62608","49","44","2875","0","0",
