Vitals:
Now:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

                Now,"57355392","45","0","","","533","1527","1","0","","","","","","","23395320","908144","880036","28108","0","0","88","","","23","","","32","","","14400","13895","2048","1880","23808","10112","","10","1","","","","","2918","","",

Last 6 minutes:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-02 14:47:51,"57346636","45","0","0","0","533","1560","25","0","67","6","26","0","0","0","23396348","907292","879180","28112","0","0","88","69","6","22","131","0","62","630784","372485","14272","13797","2048","1867","23808","9984","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:52,"57339328","45","0","0","0","533","1562","25","0","89","5","4","0","0","0","23396348","912032","883920","28112","0","0","88","91","5","22","131","0","62","630784","291836","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:53,"57336044","45","0","0","0","533","1562","24","0","90","5","4","0","0","0","23396348","912824","884712","28112","0","0","88","91","5","22","132","0","62","630784","222110","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:54,"57334796","45","0","0","0","533","1561","25","0","87","6","5","0","0","0","23396348","912824","884712","28112","0","0","88","89","6","22","131","0","62","630784","87564","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:55,"57704260","44","0","0","0","533","1562","23","0","60","4","36","0","0","0","23396348","546692","518580","28112","0","0","88","59","3","22","133","0","62","221184","71170","14272","13797","2048","1867","23808","9984","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:56,"57350632","45","0","0","0","533","1562","25","0","86","6","5","0","0","0","23396348","901428","873316","28112","0","0","88","89","6","22","133","0","62","630784","32632","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:57,"57342412","45","0","0","0","533","1563","23","0","88","5","5","0","0","0","23396348","904332","876220","28112","0","0","88","89","5","22","132","0","62","630784","279288","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:58,"57345860","45","0","0","0","533","1563","25","0","90","6","4","0","0","0","23396348","904860","876748","28112","0","0","88","90","5","22","131","0","62","630784","203494","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:59,"57345456","45","0","0","0","533","1554","17","0","84","5","8","0","0","0","23396348","907164","879052","28112","0","0","88","85","5","22","131","0","54","630784","331824","14272","13797","2048","1867","23808","9984","","28","18","0","54384","57","52","2892","0","0",
2022-03-02 14:48:00,"57344160","45","0","0","0","533","1565","25","0","62","5","32","0","0","0","23396348","915680","887568","28112","0","0","88","63","5","22","132","0","65","630784","303720","14336","13815","2048","1867","23808","10048","","39","26","29","65692","57","52","2892","0","0",
2022-03-02 14:48:01,"57192252","46","0","0","0","533","1565","25","0","89","5","5","0","0","0","23396348","1068784","1040672","28112","0","0","88","90","5","22","131","0","65","761856","86825","14336","13815","2048","1867","23808","10048","","39","26","0","65692","57","52","2892","0","0",
2022-03-02 14:48:02,"57186456","46","0","0","0","533","1565","24","0","90","5","4","0","0","0","23396348","1073788","1045676","28112","0","0","88","91","5","22","131","0","65","761856","346121","14336","13815","2048","1867","23808","10048","","39","26","0","65692","57","52","2892","0","0",
2022-03-02 14:48:03,"57182680","46","0","0","0","533","1565","26","0","88","6","5","0","0","0","23396348","1077220","1049108","28112","0","0","88","89","6","22","131","0","65","761856","151258","14336","13815","2048","1867","23808","10048","","39","26","0","65692","57","52","2892","0","0",
2022-03-02 14:48:04,"57400100","45","0","0","0","533","1565","25","0","65","4","31","0","0","0","23396348","858732","830620","28112","0","0","88","66","4","22","133","0","65","245760","88792","14336","13815","2048","1867","23808","10048","","39","26","26","65692","57","52","2892","0","0",
2022-03-02 14:48:05,"57282476","45","0","0","0","533","1565","23","0","89","6","4","0","0","0","23396348","978344","950232","28112","0","0","88","90","5","22","131","0","65","638976","80648","14336","13815","2048","1867","23808","10048","","39","26","0","65692","57","52","2892","0","0",
2022-03-02 14:48:06,"57447284","45","0","0","0","533","1562","23","0","87","6","6","0","0","0","23396348","816496","788384","28112","0","0","88","88","6","22","134","0","63","638976","274646","14336","13815","2048","1867","23808","10048","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:48:07,"57399908","45","0","0","0","533","1562","25","0","89","5","4","0","0","0","23396348","860848","832736","28112","0","0","88","90","5","22","131","0","63","638976","99518","14336","13815","2048","1867","23808","10048","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:48:08,"57385552","45","0","0","0","533","1552","16","0","85","5","9","0","0","0","23396348","876972","848860","28112","0","0","88","85","5","22","131","0","55","638976","253106","14336","13815","2048","1867","23808","10048","","29","18","0","55412","57","52","2892","0","0",
2022-03-02 14:48:09,"57404704","45","0","0","0","533","1562","20","0","62","5","33","0","0","0","23396348","857976","829864","28112","0","0","88","63","5","22","131","0","63","630784","261243","14336","13815","2048","1867","23808","10048","","37","26","26","63636","57","52","2892","0","0",
2022-03-02 14:48:10,"57356824","45","0","0","0","533","1562","25","0","87","6","4","0","0","0","23396348","905772","877660","28112","0","0","88","90","6","22","131","0","63","630784","168877","14336","13815","2048","1867","23808","10048","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:48:11,"57355564","45","0","0","0","533","1561","24","1","90","4","4","0","0","0","23396348","906156","878044","28112","0","0","88","91","4","22","131","0","62","630784","195764","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:12,"57355576","45","0","0","0","533","1561","25","0","91","5","4","0","0","0","23396348","906156","878044","28112","0","0","88","92","4","22","131","0","62","630784","258410","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:13,"57441344","45","0","0","0","533","1561","24","0","63","3","32","0","0","0","23396348","820944","792832","28112","0","0","88","65","4","22","132","0","62","221184","54248","14336","13815","2048","1867","23808","10048","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:48:15,"57349684","45","0","0","0","533","1561","24","0","45","3","2","0","0","0","23396348","908012","879900","28112","0","0","88","45","3","22","131","0","62","630784","41459","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:16,"57333404","45","0","0","0","533","1561","22","0","90","5","3","0","0","0","23396348","926196","898084","28112","0","0","88","91","5","22","131","0","62","630784","336817","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:17,"57436740","45","0","0","0","533","1562","25","0","88","5","5","0","0","0","23396348","824148","796036","28112","0","0","88","90","5","22","133","0","62","630784","327769","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:18,"57420372","45","0","0","0","533","1550","14","0","81","4","13","0","0","0","23396348","838520","810408","28112","0","0","88","82","4","22","131","0","52","630784","87625","14336","13815","2048","1867","23808","10048","","26","16","0","52328","57","52","2892","0","0",
2022-03-02 14:48:19,"57418860","45","0","0","0","533","1562","22","0","63","4","32","0","0","0","23396348","840860","812748","28112","0","0","88","64","4","22","131","0","62","630784","60442","14336","13815","2048","1867","23808","10048","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:48:20,"57370476","45","0","0","0","533","1562","23","0","89","5","4","0","0","0","23396348","892988","864876","28112","0","0","88","90","5","22","131","0","62","630784","374054","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:21,"57360900","45","0","0","0","533","1562","21","0","89","5","5","0","0","0","23396348","899852","871740","28112","0","0","88","90","5","22","131","0","62","630784","232769","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:22,"57360648","45","0","0","0","533","1562","24","0","88","5","5","0","0","0","23396348","900116","872004","28112","0","0","88","89","5","22","131","0","62","630784","64199","14336","13815","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:23,"57353604","45","0","0","0","533","1562","24","0","64","3","33","0","0","0","23396348","909440","881328","28112","0","0","88","64","3","22","132","0","62","221184","26320","14336","13816","2048","1867","23808","10048","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:48:24,"57360404","45","0","0","0","533","1562","25","0","86","6","5","0","0","0","23396348","900500","872388","28112","0","0","88","88","6","22","131","0","62","630784","199189","14336","13816","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:25,"57342256","45","0","0","0","533","1562","23","0","88","5","4","0","0","0","23396348","918444","890332","28112","0","0","88","90","5","22","131","0","62","630784","43668","14336","13816","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:26,"57340492","45","0","0","0","533","1561","22","0","88","5","4","0","0","0","23396348","918708","890596","28112","0","0","88","90","5","22","131","0","62","630784","336556","14336","13816","2048","1867","23808","10048","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:27,"57458176","45","0","0","0","533","1557","22","0","87","5","6","0","0","0","23396348","806128","778016","28112","0","0","88","88","5","22","133","0","60","630784","147410","14336","13816","2048","1867","23808","10048","","34","24","0","60552","57","52","2892","0","0",
2022-03-02 14:48:28,"57432472","45","0","0","0","533","1561","25","0","70","6","23","0","0","0","23396348","829860","801748","28112","0","0","88","71","6","22","132","0","62","630784","340862","14336","13816","2048","1867","23808","10112","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:48:29,"57377284","45","0","0","0","533","1561","21","0","89","5","5","0","0","0","23396348","886944","858832","28112","0","0","88","90","5","22","131","0","62","630784","173820","14336","13816","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:30,"57347800","45","0","0","0","533","1562","24","0","89","4","5","0","0","0","23396348","911232","883120","28112","0","0","88","90","4","22","131","0","62","630784","63492","14336","13816","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:31,"57347548","45","0","0","0","533","1560","24","0","90","5","3","0","0","0","23396348","911232","883120","28112","0","0","88","91","5","22","131","0","62","630784","311868","14336","13816","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:32,"57342004","45","0","0","0","533","1560","21","0","59","3","38","0","0","0","23396348","921608","893496","28112","0","0","88","59","3","22","132","0","62","221184","27250","14336","13821","2048","1867","23808","10112","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:48:33,"57344524","45","0","0","0","533","1560","25","0","86","7","5","0","0","0","23396348","916524","888412","28112","0","0","88","88","6","22","132","0","62","630784","56083","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:34,"57343516","45","0","0","0","533","1559","26","0","91","5","3","0","0","0","23396348","916796","888684","28112","0","0","88","92","5","22","131","0","62","630784","47578","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:35,"57343264","45","0","0","0","533","1559","24","0","91","4","4","0","0","0","23396348","917060","888948","28112","0","0","88","92","4","22","131","0","62","630784","140962","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:36,"57343264","45","0","0","0","533","1552","17","0","82","5","12","0","0","0","23396348","917876","889764","28112","0","0","88","82","5","22","131","0","56","630784","228158","14336","13821","2048","1867","23808","10112","","30","20","0","56440","57","52","2892","0","0",
2022-03-02 14:48:37,"57423408","45","0","0","0","533","1559","23","0","56","5","39","0","0","0","23396348","838300","810188","28112","0","0","88","57","4","22","134","0","62","630784","61543","14336","13821","2048","1867","23808","10112","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:48:38,"57378552","45","0","0","0","533","1559","22","0","89","5","4","0","0","0","23396348","883004","854892","28112","0","0","88","90","5","22","131","0","62","630784","100008","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:39,"57375528","45","0","0","0","533","1559","22","0","89","5","5","0","0","0","23396348","885380","857268","28112","0","0","88","90","5","22","131","0","62","630784","120206","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:40,"57374520","45","0","0","0","533","1557","21","0","90","4","5","0","0","0","23396348","885908","857796","28112","0","0","88","91","4","22","131","0","62","630784","133817","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:41,"57593560","44","0","0","0","533","1557","24","0","66","3","30","0","0","0","23396348","668416","640304","28112","0","0","88","66","3","22","133","0","62","221184","113170","14336","13821","2048","1867","23808","10112","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:48:42,"57359408","45","0","0","0","533","1557","27","0","87","6","5","0","0","0","23396348","902020","873908","28112","0","0","88","88","6","22","131","0","62","630784","363457","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:43,"57356888","45","0","0","0","533","1557","25","0","89","4","5","0","0","0","23396348","903584","875472","28112","0","0","88","91","4","22","131","0","62","630784","255727","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:44,"57356132","45","0","0","0","533","1557","23","0","89","5","4","0","0","0","23396348","904112","876000","28112","0","0","88","91","5","22","131","0","62","630784","147789","14336","13821","2048","1867","23808","10112","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:48:45,"57355880","45","0","0","0","533","1547","14","0","81","5","12","0","0","0","23396348","905812","877700","28112","0","0","88","81","5","22","131","0","53","630784","239879","14336","13821","2048","1867","23808","10112","","27","17","0","53356","57","52","2892","0","0",

Last 2 hours:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-02 14:47:26,"57214256","46","0","","","533","1583","24","0","","","","","","","23396348","1044208","1016096","28112","0","0","88","","","22","","","62","761856","94693","14272","13783","2048","1867","23808","9920","","36","26","","62608","57","52","2892","","",
2022-03-02 14:48:27,"57458176","45","0","0","0","533","1557","22","0","81","5","11","0","0","0","23396348","806128","778016","28112","0","0","88","82","5","22","7906","5","60","630784","147410","14336","13816","2048","1867","23808","10048","","34","24","344","60552","57","52","2892","0","0",

Last 24 hours:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

(no samples)


